student_number,suns,firstname,lastname,middlename,dob,gendercode,ishispanic,reportingethnicity,testfamilydefinition,administration,startdate,enddate,collectionid,schoolyear,districtcode,testadministration,datetaken,schoolcode,id,studentid,gradelevel,motorscore,motorpercentile,conceptsscore,conceptspercentile,languagescore,languagepercentile,totalscore,totalpercentile,transferitemid,source,_enrich_cansubmit,_enrich_datecollected,_enrich_datemodified,_enrich_datesubmitted,_enrich_errorcount,_enrich_externalid,_enrich_fileid,_enrich_id,_enrich_infocount,_enrich_isedited,_enrich_warningcount
11408,1111111408,Name298,LastName298,MiddleName298,2013-01-04T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-05-30T00:00:00Z,41,5DD4E5B0-DAED-4E3F-B348-27EB307BF3E9,598FF537-B405-40D1-BC8A-1951E155F36F,PK,24,63,15,12,9,5,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,79bb3e82-2f5c-4721-b0f5-2c659f3e9c0e,10C21A26-AE6E-4EB0-8C42-34707A632526,F0069D84-8387-4223-8972-1C15D7C62A67,0,FALSE,0
11409,1111111409,Name299,LastName299,MiddleName299,2013-08-23T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-05-31T00:00:00Z,41,26DF9987-6E78-4763-A2E6-D5FF41FFBD72,FA321BB7-CC8E-4EAD-977A-39D1512C469E,PK,13,28,14,27,12,34,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,aeb9c8ab-a8f9-4000-a9d9-3ab761a009be,10C21A26-AE6E-4EB0-8C42-34707A632526,D10A2AA1-E232-4B5A-B2B4-CBD7BCC65E20,0,FALSE,0
11410,1111111410,Name300,LastName300,MiddleName300,2012-12-10T00:00:00Z,F,FALSE,M,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-05-30T00:00:00Z,45,FD3571C4-6AB2-449B-99F2-DCEEDDA68617,84926763-5BF4-44DA-984A-38D2355DCBB0,PK,20,32,23,58,17,37,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,3766d88c-4159-4736-85d2-12c9cec9e2db,10C21A26-AE6E-4EB0-8C42-34707A632526,B8DCCD0F-5CB7-42F8-9EA8-11140A97A87A,0,FALSE,0
11411,1111111411,Name301,LastName301,MiddleName301,2013-01-04T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-05-26T00:00:00Z,49,6BF6A006-22E1-4BEC-B298-F43CBB3935F4,B0B575B1-840C-49EA-AE32-38BB2B6951E7,PK,12,9,16,26,17,53,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,c3b37eb0-17e7-4810-96f0-9488eb932aff,10C21A26-AE6E-4EB0-8C42-34707A632526,F94CBE33-2B56-474A-BFF6-986CFD334F06,0,FALSE,0
11412,1111111412,Name302,LastName302,MiddleName302,2013-02-20T00:00:00Z,M,TRUE,,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-06-01T00:00:00Z,49,CAD80661-2287-4ECB-B2B3-50C10FA8C734,9A8E4CD4-D08F-4C38-A795-48D93B05140E,PK,15,13,19,38,13,21,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,2445ba14-a8ae-4bce-b8b5-9eab5010b572,10C21A26-AE6E-4EB0-8C42-34707A632526,54CEE203-DA34-47C9-8E28-99871182E3BC,0,FALSE,0
11413,1111111413,Name303,LastName303,MiddleName303,2013-04-23T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-05-30T00:00:00Z,56,7BD548DD-B4FB-4BD9-A7F8-0A87B5DB1394,18C43670-3232-42B5-896F-48185482D0EF,PK,14,16,11,7,14,33,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,dc33b815-90c4-44f5-bc11-41cd080b5986,10C21A26-AE6E-4EB0-8C42-34707A632526,39A61607-C193-4BB7-A18A-0EF10C881052,0,FALSE,0
11414,1111111414,Name304,LastName304,MiddleName304,2013-02-25T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-05-26T00:00:00Z,56,3855808A-2227-4851-9F3D-74227851B663,5EBAE242-DA37-4E4C-BC06-477D0EB1B635,PK,18,29,17,25,17,45,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,077e44d3-e7ed-4644-b9e0-559c63647bca,10C21A26-AE6E-4EB0-8C42-34707A632526,476D36F7-ADA4-4B04-9642-367F27E01555,0,FALSE,0
11415,1111111415,Name305,LastName305,MiddleName305,2013-07-01T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-05-31T00:00:00Z,41,34F0A26B-00B3-4308-B773-1051BCCDB759,C4A42E20-FEDC-4982-83F7-597396158129,PK,20,69,25,88,17,60,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,6916b7f1-7629-4816-9456-d88c40ea887f,10C21A26-AE6E-4EB0-8C42-34707A632526,6ABCF04F-2FFA-4C91-A988-1A0C46B0E61A,0,FALSE,0
11416,1111111416,Name306,LastName306,MiddleName306,2012-09-28T00:00:00Z,M,FALSE,B,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-06-01T00:00:00Z,49,80762177-EB8B-43E7-97BD-75528B5D64DF,49C5AC7A-EDEE-4B9E-B190-596DA84B12DC,PK,21,19,21,30,21,49,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,fca08224-386e-4ab6-9c2f-3f10a4296370,10C21A26-AE6E-4EB0-8C42-34707A632526,2F5E571A-1A16-4E6F-A1E4-00AB003F3DC1,0,FALSE,0
11417,1111111417,Name307,LastName307,MiddleName307,2013-02-22T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-05-26T00:00:00Z,53,1EBA8E5A-DD7A-4D50-82F8-B0CA18845AB3,D82CAC75-7A92-4192-B332-58C2F60D395F,PK,22,59,25,79,17,45,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,dadbb5d7-921b-40de-a046-2cba40360ead,10C21A26-AE6E-4EB0-8C42-34707A632526,9955AC3A-EDB8-4AD6-9A2D-7906684527B9,0,FALSE,0
11418,1111111418,Name308,LastName308,MiddleName308,2013-02-10T00:00:00Z,F,FALSE,M,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-05-26T00:00:00Z,56,399495E4-513F-4167-9788-C4323018F910,88873B52-44F3-44B2-B8EA-321775AB2B19,PK,19,36,17,25,21,71,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,e88a0246-ee65-4554-984a-380ba7f8fbd6,10C21A26-AE6E-4EB0-8C42-34707A632526,784BFB56-1F4A-42FE-8BCB-9AC09B37DBBE,0,FALSE,0
11419,1111111419,Name309,LastName309,MiddleName309,2013-05-15T00:00:00Z,M,TRUE,H,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-06-28T00:00:00Z,41,A81E06CA-FDCA-4D1C-AAA0-E98F7B6F2D69,80F8941F-DF41-4AB3-A267-3109CE6E610E,PK,15,21,18,39,11,17,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,f1636ac0-611c-44d4-b316-da6604055235,10C21A26-AE6E-4EB0-8C42-34707A632526,B00705B2-BAF5-4D57-B775-F4B09A20E41B,0,FALSE,0
11420,1111111420,Name310,LastName310,MiddleName310,2013-03-31T00:00:00Z,M,FALSE,B,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-05-31T00:00:00Z,48,BBDA22FC-C631-4472-8FB1-EF820B5B38BC,098054B1-7A13-4345-84D1-30F57BDE4BD9,PK,19,49,12,9,14,33,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,55b70ec9-99b1-4e02-aa04-580c6bc2ae83,10C21A26-AE6E-4EB0-8C42-34707A632526,75EFEEB0-B9A0-4432-B3DB-59B904AA2F2D,0,FALSE,0
11421,1111111421,Name311,LastName311,MiddleName311,2013-03-18T00:00:00Z,M,FALSE,B,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-06-28T00:00:00Z,49,227539EE-63AE-441D-9198-39B13888E545,DE485593-6E22-45A4-823A-30B7B819906E,PK,12,5,15,16,20,65,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,101ca588-6102-4c4d-a237-e9cda9eb8ce2,10C21A26-AE6E-4EB0-8C42-34707A632526,A8A2F955-F5D5-4207-968A-DE5646357D6B,0,FALSE,0
11422,1111111422,Name312,LastName312,MiddleName312,2013-07-26T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-05-26T00:00:00Z,41,B1E61BA0-1E94-4199-BA80-C8AA220C802C,711F9EF5-439E-46DD-AA6C-2DC058399AAC,PK,11,11,17,40,20,78,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,f49a5d98-2b3a-41ef-a68b-9a76455ec7f9,10C21A26-AE6E-4EB0-8C42-34707A632526,14EFD24D-120F-4392-A8FA-8B7E0E86A628,0,FALSE,0
11423,1111111423,Name313,LastName313,MiddleName313,2013-05-07T00:00:00Z,M,TRUE,H,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-05-31T00:00:00Z,47,1CC80474-3C88-41E3-B000-27084585AA2A,520C220B-F8C2-4138-9C8C-2D53E60ECD39,PK,11,7,12,9,11,17,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,002d28b5-7851-4077-bfb4-9b0be081ac2c,10C21A26-AE6E-4EB0-8C42-34707A632526,EC5A7CA9-A276-4182-B05D-12AC5CF89ACE,0,FALSE,0
11424,1111111424,Name314,LastName314,MiddleName314,2013-07-30T00:00:00Z,M,FALSE,B,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-06-28T00:00:00Z,45,A71F1063-6BD4-45C9-B666-F03FBAF68000,6E184B94-39A5-4FAB-A793-2C5F3D20DC04,PK,6,2,9,6,12,28,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,b2c76b95-ac8b-42c0-8fbd-abbbcbb3ef5e,10C21A26-AE6E-4EB0-8C42-34707A632526,56637782-E6B7-405A-ADA9-7C20CDC09654,0,FALSE,0
11425,1111111425,Name315,LastName315,MiddleName315,2012-09-04T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-05-31T00:00:00Z,48,7667B7FF-FB4A-418A-BEEE-BAA7E5159A2A,3F06413F-3D69-4639-8E3E-2AF599352551,PK,27,67,24,51,26,81,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,b9b9ede8-a8d9-4826-8d82-6a1e5e36b2a5,10C21A26-AE6E-4EB0-8C42-34707A632526,A6F78204-65DA-4D6C-BEA1-AFE362DB5B6B,0,FALSE,0
11426,1111111426,Name316,LastName316,MiddleName316,2013-06-21T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-05-31T00:00:00Z,47,5FB51501-7B7C-480D-847E-7ADE914A1866,466BA0E1-996B-4156-88FE-4EA584AB1ED1,PK,7,3,25,88,14,40,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,da9dfbc5-f5a0-48e7-b5ff-d6d62d86feed,10C21A26-AE6E-4EB0-8C42-34707A632526,B467DC43-37F2-4997-88D6-B02B6C88362F,0,FALSE,0
11427,1111111427,Name317,LastName317,MiddleName317,2013-04-23T00:00:00Z,F,TRUE,H,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-05-31T00:00:00Z,53,F1258F7D-C698-4EA8-A39F-3A98C9DA06EA,46415EA5-C3BD-4253-B89C-4E85227A5F4C,PK,22,72,18,39,12,22,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,cc7ccf53-db71-41b5-adc3-96be0a697782,10C21A26-AE6E-4EB0-8C42-34707A632526,AA92000C-5404-4E24-BFA7-1805FCE5FF0D,0,FALSE,0
11428,1111111428,Name318,LastName318,MiddleName318,2012-10-14T00:00:00Z,F,FALSE,M,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-05-31T00:00:00Z,41,11103469-D1D4-4290-AC13-481B68348FB1,C86BDDA0-B483-4A98-8A84-4E014647C1C4,PK,19,16,20,30,20,50,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,68dcbdab-c063-426b-abe0-a4a82fb09edf,10C21A26-AE6E-4EB0-8C42-34707A632526,D2CDD565-020F-4E0A-AFE3-606BF5679217,0,FALSE,0
11429,1111111429,Name319,LastName319,MiddleName319,2013-05-07T00:00:00Z,F,FALSE,B,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-05-26T00:00:00Z,45,043FFABA-04D7-4726-B691-E56B5FBC2BAB,A6CF4472-EC85-4E11-99CF-4C4130360814,PK,15,21,16,26,12,22,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,c4aad9ac-71bc-4fd2-b44a-b774f08c0b1a,10C21A26-AE6E-4EB0-8C42-34707A632526,0D7BB7DE-74F0-4A4F-B1A4-75D42C2A9FEC,0,FALSE,0
11430,1111111430,Name320,LastName320,MiddleName320,2013-07-04T00:00:00Z,F,FALSE,B,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-06-28T00:00:00Z,44,D1349CC5-0CB0-4EB5-93E2-DE365FB157AF,41D86FA0-7CA1-4F9E-9062-4B5758387205,PK,8,4,16,32,18,66,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,16469650-9842-497f-afe1-53534d6c9580,10C21A26-AE6E-4EB0-8C42-34707A632526,DD2FEFE4-8391-4A75-A6B0-C9843154F444,0,FALSE,0
11431,1111111431,Name321,LastName321,MiddleName321,2012-10-30T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2017 DIAL-4,2017-03-23T00:00:00Z,2017-06-28T00:00:00Z,DIAH,2025,3205,D871A1F9-2B27-4472-AE36-B8F85A3D041A,2017-05-31T00:00:00Z,49,C309E497-FC0C-448B-8018-A22650FC8EFC,6799089C-3668-4FFB-B349-4A80190977F2,PK,18,12,22,44,21,57,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,b07a3ecd-3143-4146-96c1-8e990f446fb5,10C21A26-AE6E-4EB0-8C42-34707A632526,A2AC5794-8A8E-477D-8923-1E16C13F904E,0,FALSE,0
11432,1111111432,Name322,LastName322,MiddleName322,2010-01-12T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,2013-14 DIAL 3 PreTest,2013-06-19T00:00:00Z,2014-01-31T00:00:00Z,DIAH,2025,3901,FE4382E7-E0A0-4C31-81A6-047486674A1D,2014-02-18T00:00:00Z,,29CEB0ED-D4D6-437A-B459-8AEE89B852EF,1DCB0580-18C9-4077-A475-8AD2D0F7860C,,8,,12,,10,,30,55,,,TRUE,2024-11-26T10:25:20.067Z,2024-11-26T10:25:20.067Z,,0,3fef091a-9353-4c7f-83ba-5b2a88fcecdc,45AD2366-49FC-4305-9356-41AA90A84403,8E75ACD9-F773-4E43-B0FC-E78468324D15,0,FALSE,0
11433,1111111433,Name323,LastName323,MiddleName323,2010-07-08T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,2013-14 DIAL 3 PreTest,2013-06-19T00:00:00Z,2014-01-31T00:00:00Z,DIAH,2025,3901,FE4382E7-E0A0-4C31-81A6-047486674A1D,2014-02-20T00:00:00Z,,DD218056-6042-4DF1-96BA-F997DC291D42,3F87744F-3CBF-406F-B33E-2B27F878060B,,4,23,7,25,7,21,18,21,,,TRUE,2024-11-26T10:25:15.867Z,2024-11-26T10:25:15.867Z,,0,24abc1bb-ddbf-45b5-b7d4-7b21c569bd3b,45AD2366-49FC-4305-9356-41AA90A84403,735A31E6-7D19-43EF-8A27-FB2586E72799,0,FALSE,0
11434,1111111434,Name324,LastName324,MiddleName324,2010-03-25T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,2013-14 DIAL 3 PreTest,2013-06-19T00:00:00Z,2014-01-31T00:00:00Z,DIAH,2025,3901,FE4382E7-E0A0-4C31-81A6-047486674A1D,2014-02-10T00:00:00Z,27,FCB6B6D4-2ADB-4B85-A7AF-41C8622F75F9,BD9ED92F-3CFB-40E8-A2E2-2A6BF26B98AC,PK,10,62,17,77,13,58,40,71,,,TRUE,2024-11-26T10:25:15.867Z,2024-11-26T10:25:15.867Z,,0,e055f452-69f4-4216-b8cd-cb93b789f8bd,45AD2366-49FC-4305-9356-41AA90A84403,7B62058A-B9AE-45D0-B72B-3B43C8C35AAB,0,FALSE,0
11435,1111111435,Name325,LastName325,MiddleName325,2009-11-15T00:00:00Z,F,TRUE,H,DIAL-3 / DIAL-4,2013-14 DIAL 3 PreTest,2013-06-19T00:00:00Z,2014-01-31T00:00:00Z,DIAH,2025,3901,FE4382E7-E0A0-4C31-81A6-047486674A1D,2014-03-12T00:00:00Z,,84D3A321-70C6-46B9-9BE5-37314386F6FE,BC8AE726-82F5-4F9F-B3EC-29F70890016D,,13,69,8,12,7,6,28,16,,,TRUE,2024-11-26T10:25:15.867Z,2024-11-26T10:25:15.867Z,,0,d2d0500a-7cfb-4e4d-b481-fe0f2649139d,45AD2366-49FC-4305-9356-41AA90A84403,1D004C07-D8FF-4FCB-B811-92EB6A033E71,0,FALSE,0
11436,1111111436,Name326,LastName326,MiddleName326,2008-11-09T00:00:00Z,F,FALSE,A,DIAL-3 / DIAL-4,2013-14 DIAL 3 PreTest,2013-06-19T00:00:00Z,2014-01-31T00:00:00Z,DIAH,2025,3901,FE4382E7-E0A0-4C31-81A6-047486674A1D,2014-01-09T00:00:00Z,14,2AC3D317-B9C6-4D2A-AAA5-76D8C4A152AC,76FA8A17-1442-43B4-A507-0A009FFA7F49,PK,0,1,0,1,6,2,6,1,,,TRUE,2024-11-26T10:25:14.227Z,2024-11-26T10:25:14.227Z,,0,5f124560-2aa1-4633-a7f1-3c4555be2da5,45AD2366-49FC-4305-9356-41AA90A84403,C27471F5-DA1E-40DA-B55A-B2F29CB76CF4,0,FALSE,0
11437,1111111437,Name327,LastName327,MiddleName327,2009-07-08T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,2013-14 DIAL 3 PreTest,2013-06-19T00:00:00Z,2014-01-31T00:00:00Z,DIAH,2025,3901,FE4382E7-E0A0-4C31-81A6-047486674A1D,2014-01-08T00:00:00Z,28,080BA05A-5760-4671-A63D-C4EC0F2189D4,AF422BA5-4697-462B-9EC2-09903D6E4970,PK,17,82,15,40,18,75,50,66,,,TRUE,2024-11-26T10:25:14.227Z,2024-11-26T10:25:14.227Z,,0,e4d10837-ce93-43f2-bc7b-141ff075e7c9,45AD2366-49FC-4305-9356-41AA90A84403,74429000-E7EE-4F91-A0DD-A703FEC5837C,0,FALSE,0
11438,1111111438,Name328,LastName328,MiddleName328,2009-12-01T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,2013-14 DIAL 3 PreTest,2013-06-19T00:00:00Z,2014-01-31T00:00:00Z,DIAH,2025,3901,FE4382E7-E0A0-4C31-81A6-047486674A1D,2014-02-10T00:00:00Z,27,1A99AD32-06CD-409D-95D0-F3BC60B2DF64,B9A46323-1A30-46AC-A43D-082B61ADAFCE,PK,9,33,12,32,15,62,36,37,,,TRUE,2024-11-26T10:25:14.227Z,2024-11-26T10:25:14.227Z,,0,66ba7dbb-f3e9-436a-92d4-ff0bb0e6ad2e,45AD2366-49FC-4305-9356-41AA90A84403,5901E656-2833-4089-885B-B6E0E82E0E3B,0,FALSE,0
11439,1111111439,Name329,LastName329,MiddleName329,2009-12-07T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,2013-14 DIAL 3 PreTest,2013-06-19T00:00:00Z,2014-01-31T00:00:00Z,DIAH,2025,3901,FE4382E7-E0A0-4C31-81A6-047486674A1D,2015-02-10T00:00:00Z,17,57999EB3-8EB6-44C3-A965-E97C570ED378,361CD173-0AD1-46F1-B6B6-23F85A8DFCB9,PK,7,18,2,1,10,19,19,4,,,TRUE,2024-11-26T10:25:15.867Z,2024-11-26T10:25:15.867Z,,0,4a27eab9-b0b6-462d-9c43-29217a5b1366,45AD2366-49FC-4305-9356-41AA90A84403,95789808-B40C-4351-BBCA-8E2ABC90E6A8,0,FALSE,0
11440,1111111440,Name330,LastName330,MiddleName330,2010-07-20T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,2013-14 DIAL 3 PreTest,2013-06-19T00:00:00Z,2014-01-31T00:00:00Z,DIAH,2025,3901,FE4382E7-E0A0-4C31-81A6-047486674A1D,2014-02-18T00:00:00Z,,80E8C408-5AC4-4387-AD97-BDA20558DF58,76F6AC89-F44E-44B4-BF99-2319C46718A6,,10,,19,,16,,45,27.5,,,TRUE,2024-11-26T10:25:15.867Z,2024-11-26T10:25:15.867Z,,0,edf41f7b-c98d-475d-a02f-904391f8d847,45AD2366-49FC-4305-9356-41AA90A84403,F02ED783-5DD0-4262-97BC-4EB2A19F845A,0,FALSE,0
11441,1111111441,Name331,LastName331,MiddleName331,2010-07-30T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,2013-14 DIAL 3 PreTest,2013-06-19T00:00:00Z,2014-01-31T00:00:00Z,DIAH,2025,3901,FE4382E7-E0A0-4C31-81A6-047486674A1D,2014-02-20T00:00:00Z,,6F7BA2C3-6052-4516-88DB-BF1411A7FC67,5F760E0F-68AA-43E7-8830-180AAFECDB5E,,3,16,11,51,11,54,25,42,,,TRUE,2024-11-26T10:25:14.227Z,2024-11-26T10:25:14.227Z,,0,2735c7c0-0ea3-4d62-9c3b-8e97f66adc99,45AD2366-49FC-4305-9356-41AA90A84403,AD086A6C-3330-411E-A2B1-E4F2FBE46019,0,FALSE,0
11442,1111111442,Name332,LastName332,MiddleName332,2009-10-26T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,2013-14 DIAL 3 PreTest,2013-06-19T00:00:00Z,2014-01-31T00:00:00Z,DIAH,2025,3901,FE4382E7-E0A0-4C31-81A6-047486674A1D,2014-05-05T00:00:00Z,,C5472FA3-EC04-4CFF-A50A-EE13C439813D,EB5D8A77-F613-4F30-918E-4EC29F6988B8,,5,,3,,1,,9,55.5,,,TRUE,2024-11-26T10:25:17.177Z,2024-11-26T10:25:17.177Z,,0,f498167a-2300-4ebd-bff6-afd032ee358e,45AD2366-49FC-4305-9356-41AA90A84403,2C942546-28B9-486D-8D02-B3854A49EF73,0,FALSE,0
11443,1111111443,Name333,LastName333,MiddleName333,2010-03-10T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,2013-14 DIAL 3 PreTest,2013-06-19T00:00:00Z,2014-01-31T00:00:00Z,DIAH,2025,3901,FE4382E7-E0A0-4C31-81A6-047486674A1D,2014-02-10T00:00:00Z,,0AEC4F85-51B0-4665-BBC8-DEF2058D7DF9,EA7E8C44-031A-4B9D-A9D5-4E309C165D0E,,12,79,7,15,12,48,31,42,,,TRUE,2024-11-26T10:25:17.177Z,2024-11-26T10:25:17.177Z,,0,dd5f5c11-1236-4401-a499-6be3471f8dce,45AD2366-49FC-4305-9356-41AA90A84403,1523B833-5E08-424A-A31A-F4585B416844,0,FALSE,0
11444,1111111444,Name334,LastName334,MiddleName334,2010-06-07T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,2013-14 DIAL 3 PreTest,2013-06-19T00:00:00Z,2014-01-31T00:00:00Z,DIAH,2025,3901,FE4382E7-E0A0-4C31-81A6-047486674A1D,2014-02-10T00:00:00Z,27,F765EA67-CD21-4331-84F6-58C02B342570,D106D9F8-4BAA-4E31-82B6-4DD59B6FC2BF,PK,4,16,11,44,12,56,27,39,,,TRUE,2024-11-26T10:25:17.177Z,2024-11-26T10:25:17.177Z,,0,bf828430-b0d2-4fcf-b725-ccea178d370e,45AD2366-49FC-4305-9356-41AA90A84403,5BDA5AC8-39B0-440F-86A6-92F6C84BFFEF,0,FALSE,0
